序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置
5483,臺北市內湖區,,內湖區東湖路115號,121.6158,25.0685,東湖國小,東湖里、安湖里、五分里、樂康里,155,"水災,震災",鄧善明,26339984#125,是,否,否
5484,新北市林口區,東勢里,忠孝路591號,121.3762,25.0686,麗園國小,東勢、麗園里,945,"水災,震災,土石流,海嘯",吳嘉麟,26091061#752,是,是,否
5485,新北市林口區,麗林里,公園路46號,121.3679,25.0687,麗林國小,麗林里、仁愛里,1790,"水災,震災,土石流,海嘯",許修豪,26008457#111,是,是,是
5486,新北市林口區,東勢里,麗園一街35號3樓,121.377252,25.068777,東勢市民活動中心,東勢里,247,"水災,震災,土石流,海嘯",黃德源,26033111#608,是,否,是
5487,臺北市內湖區,,臺北市內湖區民權東路6段138號,121.5887,25.0688,新湖國小,湖興里、寶湖里、行善里、湖元里、週美里、石潭里,40,"水災,震災",李之法,27963721#120,是,否,是
5489,新北市林口區,麗園里,忠孝路569巷17號,121.373756,25.068979,麗園市民活動中心,麗園里,75,"水災,震災,土石流,海嘯",黃德源,26033111#608,是,否,否
5490,臺北市內湖區,,內湖區民權東路6段45號,121.5862,25.0691,三民國中,湖元里、湖興里、寶湖里,300,"水災,震災",涂詩珮,27944772#250,是,否,否
5492,臺北市大同區,至聖里,大同區大龍街187巷1號,121.5167,25.0693,蘭州國中,至聖里,30,"水災,震災",金惠琳,25918269#500,是,否,是
5493,臺北市內湖區,湖興里,民權東路6段99號8樓,121.586898,25.069324,內湖區行政大樓,湖興里、湖元里,170,,盧青華,935578581,否,否,否
5502,臺北市內湖區,,臺北市內湖區康寧路3段200號,121.6107,25.0706,南湖國小,東湖、南湖、五分、蘆洲、葫洲、安湖、大湖、內溝、安泰、樂康、明湖、康寧、金湖、秀湖里,50,"水災,震災",溫博安,26321296#51,是,否,是
5503,臺北市內湖區,,內湖區康寧路3段60號,121.6107,25.0706,明湖國中,南湖里、葫洲里、明湖里,251,"水災,震災",洪陸麒,26320616#510,是,否,否
5509,臺北市內湖區,,內湖區康寧路3段105號,121.6106,25.0711,明湖國小,明湖里、安湖里、康寧里,137,"水災,震災",向芳誼,26323477#41,是,否,是
5515,新北市林口區,仁愛里,文化一路1段137號,121.37391,25.071966,仁愛市民活動中心,仁愛里、南勢里,194,"水災,震災,土石流,海嘯",黃德源,26033111#608,是,否,是
5516,臺北市內湖區,,內湖區康樂街131號,121.6195,25.0723,東湖國中,東湖里、內溝里、安泰里、樂康里,138,"水災,震災",唐廷俊,26330373#651,是,否,是
5517,桃園市大園區,北港里,9鄰海墘10-2號,121.164351,25.072941,大園區北港社區活動中心,北港里、南港里,400,水災,蔡?烈,910261517,是,是,否
5519,臺北市內湖區,,內湖區金湖路363巷8號,121.6013,25.0731,麗湖國小,金湖里、葫洲里,315,"水災,震災",劉松育,26343888＃130,是,否,是
5522,新北市林口區,東勢里,仁愛路二段173號,121.381,25.0736,林口高中,西林里,3099,"水災,震災,土石流,海嘯",宋永豐,26009482#600,是,是,是
5525,新北市林口區,南勢里,南勢街215號,121.3588,25.075,南勢國小,南勢里,534,"水災,震災,土石流,海嘯",蕭麗娟,26091020#830,是,是,是
5534,新北市蘆洲區,得仁里,中山一路415號6樓,121.469,25.0767,得仁市民活動中心,中路里、得勝里、九芎里、得仁里、民和里、永安里、延平里,52,土石流,沈明輝,22811484-119,是,否,是
5535,新北市林口區,湖南里,民治路25號,121.3769,25.0769,林口國中活動中心,西林里、仁愛里,1736,"水災,震災,土石流,海嘯",陳建全,2601-1014#31,是,否,否
5537,臺北市內湖區,,內湖區陽光街1號,121.5887,25.077,內湖國中,紫陽里、瑞光里、瑞陽里,233,"水災,震災",林慧靜,27900843#230,是,否,是
5540,新北市林口區,麗林里,公園路59號3樓,121.394,25.0774,麗林市民活動中心,麗林里,236,"水災,震災,土石流,海嘯",黃德源,26033111#608,是,否,是
5541,臺北市中山區,劍潭里,中山區明水路325號,121.5416,25.0778,北安國中,劍潭里、大直里、永安里、圓山里、成功里,30,"水災,震災",余賢桄,25333888-240,是,否,否
5542,臺北市內湖區,,內湖區文德路218號,121.5865,25.0784,內湖高中,紫陽里、瑞光里、瑞陽里,110,"水災,震災",韓國瑾,27977035#309,是,否,否
5546,臺北市中山區,永安里,臺北市中山區明水路397巷19弄1號,121.5494,25.0787,永安國小,劍潭里、大直里、成功里、永安里、金泰里、北安里,60,"水災,震災",梁志恒,25335672#230,是,否,是
5548,臺北市內湖區,,內湖區內湖路2段41號,121.5802,25.0791,內湖國小,港富里、湖濱里,150,"水災,震災",黎季昊,27998085#311,是,否,是
5552,新北市林口區,東林里,粉寮路一段75巷80號,121.395779,25.07957,醒吾高中,東林里,1243,"水災,震災,土石流",吳昭瑾,26012644#1902,是,是,否
5554,新北市林口區,菁湖里,竹林路325號,121.3958,25.0796,竹林山觀音寺活動中心,菁湖里、中湖、東林、湖北,500,"水災,震災,土石流,海嘯",李子昌,26011412#18,是,是,是
5556,臺北市內湖區,港墘里,內湖路1段520號,121.5754,25.0797,內湖高工,港墘里、港都里、麗山里,245,"水災,震災",韓東賢,26574874#121,是,否,否
5558,臺北市內湖區,,內湖區星雲街121號,121.5949,25.08,康寧國小,清白里、紫雲里、紫星里,247,"水災,震災",黃聰欽,27917755,是,否,否
5559,新北市林口區,中湖里,中山路268號,121.3842,25.0803,佳林國中,湖南里、中湖里、菁湖里,747,"水災,震災,土石流,海嘯",馮維寧,26028555#600,是,是,是
5564,新北市林口區,菁湖里,林口路76號,121.3899,25.0808,林口國小,菁湖里、中湖里,1009,"水災,震災,土石流,海嘯",張憲庭,26011010#831,是,是,是
5567,臺北市內湖區,,內湖區內湖路1段629巷42號,121.5752,25.0817,麗山國中,港華里、港都里、麗山里,82,"水災,震災",徐秀婕,27991867#401,是,否,否
5569,新北市林口區,湖南里,民權路101號,121.3729,25.0827,頭湖國小,湖南里、頂福里,819,"水災,震災,土石流,海嘯",謝素君,26080766#830,是,是,否
5571,臺北市內湖區,秀湖里,成功路五段31號旁,121.603982,25.082835,大湖公園,全區,4950,震災,陳美雅,26586601#216,否,是,是
5577,基隆市七堵區,堵北里,福一街136號二樓,121.6953,25.0834,堵北里民活動中心,堵北里,86,"水災,震災,土石流,海嘯",李英翠代理里長,915653312,是,否,是
5579,臺北市內湖區,,臺北市內湖區港華街100號,121.5725,25.0836,麗山國小,紫陽里、紫星里、瑞光里、瑞陽里、紫雲里、清白里,193,"水災,震災,土石流",陳弘偉,26574158#511,是,否,是
5582,臺北市內湖區,,內湖區環山路1段25號,121.5657,25.0838,西湖國小,西湖里、西安里原為96人，回傳資料為76人？？,76,"水災,震災",葉蓁燕,27971267#151,是,否,否
5584,臺北市內湖區,,臺北市內湖區環山路2段100號,121.5779,25.0841,麗山高中,全區,60,"水災,震災",林永發,26570435#400,是,否,是
5585,新北市林口區,湖南里,民權路165號,121.3742,25.0844,湖南市民活動中心,湖南里、湖北里,86,"水災,震災,土石流,海嘯",黃德源,26033111#608,是,是,是
5589,臺北市內湖區,,臺北市內湖區金龍路100號,121.5911,25.0853,碧湖國小,金龍里、金瑞里、碧山里、內湖里、湖濱里,134,"水災,震災,土石流",陳詩添,27907161#151,是,否,否
5591,新北市蘆洲區,樓厝里,集賢路221巷11號,121.4837,25.0857,重陽市民活動中心,樓厝里、信義里、玉清里、復興里,58,"水災,震災,土石流,海嘯",沈明輝,22811484-119,是,否,是
5592,臺北市內湖區,,內湖區文湖街15號,121.5601,25.0858,文湖國小,西康里、西安里,30,"水災,震災",盧俊吉,26583515#1071,是,否,是
5593,臺北市內湖區,,內湖區環山路1段27號,121.5657,25.0858,西湖國中,西湖里、西安里,106,"水災,震災",藍瑋煥,27991817#310,是,否,是
5598,臺北市士林區,,士林區承德路4段177號,121.523,25.087,百齡高中,義信里、仁勇里、承德里,300,"水災,震災",邱彩君,28831568#307,是,否,否
5602,臺北市內湖區,,內湖區大湖山莊街170號,121.6003,25.0881,大湖國小,秀湖里、大湖里,175,"水災,震災",余文玲,27915870#51,是,否,是
5604,新北市瑞芳區,猴硐里,瑞芳區九芎橋路69-1號,121.8296,25.0889,猴硐國小,弓橋里 猴峒里 光復里 碩仁李,101,"水災,震災,土石流,海嘯",賴佩珊,24960450-102,是,是,否
5608,臺北市士林區,福德里,士商路1號,121.5029,25.0898,臺北市士林運動中心,福德里、仁勇里、義信里、福林里、福志里、舊佳里、福佳港、後港里、福中里、前港里、百齡里、承德里、福華里、明勝里,171,震災,田佳泓,2570-2330轉6428,是,否,否
5609,臺北市士林區,,臺北市士林區延平北路6段308號,121.5029,25.0898,社子國小,富洲里、社新里、社園里、社子里、永倫里、福安里、福順里、富光里、葫蘆里、葫東里,192,"水災,震災",羅泰興,28126195#830,是,否,否
5621,桃園市蘆竹區,山腳里,大古山廣場,121.28829,25.09457695,大古山停車場,山腳區,200,"水災,震災,土石流,海嘯",趙文峰,3241793,否,是,是
5625,臺北市士林區,福林里,臺北市士林區福林路60號,121.5303,25.0951,士林官邸公園,全區,1362,震災,陳昆陽,28812512#21,否,是,是
5646,臺北市士林區,,士林區至誠路1段62巷70號,121.5352,25.1027,雨聲國小,岩山里,46,"水災,震災",徐慧娟,28311004轉231,是,否,否
5648,臺北市士林區,臨溪里,臺北市士林區至善路2段360號,121.5555,25.1035,至善國中,臨溪里、翠山里、平等里,170,"水災,震災",林威鎮,02-2841#1350#40,是,否,否
5650,新北市瑞芳區,吉慶里,瑞芳區大埔路95號,121.7628,25.1037,吉慶國小,吉安里 吉慶里 上天里,403,"水災,震災,土石流,海嘯",張賢順,24576405-614,是,是,否
5652,桃園市大園區,竹圍里,8鄰竹圍街90-6號,121.241682,25.104511,竹圍社區活動中心,竹圍里,160,水災,徐德耀,952343988,是,否,否
5655,臺北市士林區,,士林區忠義街1號,121.5299,25.1053,雨農國小,名山里、聖山里、忠誠里,124,"水災,震災",鄭銘毅,2832-9700#101,是,否,否
5656,新北市瑞芳區,爪?里,三爪子坑路279-2號,121.8135,25.1056,爪峰里活動中心,新峰里 爪峰里,162,"水災,震災,土石流,海嘯",黃茂峻,24977059,否,否,否
5660,新北市瑞芳區,傑魚里,傑魚坑路245巷2-1號2樓,121.788,25.1065,傑魚市民活動中心,傑魚里,231,"水災,震災,土石流",潘天賜,24975222,否,否,否
5661,新北市瑞芳區,福住里,佛堂巷7號,121.841768,25.106736,福住市民活動中心,福住里,53,"水災,土石流",劉建男,24972250-1104,是,否,否
5662,新北市瑞芳區,新山里,金光路241號之1,121.8515,25.107,新山里活動中心,新山里,41,土石流,李仁林,24961399,否,否,否
5663,新北市瑞芳區,永慶里,瑞芳區崙頂路145號,121.8434,25.1071,九份國小,基山里 崇文里 永慶里 福助里 頌德里,172,"水災,震災,土石流,海嘯",盧瑩甄,24972263-22,是,是,否
5665,臺北市北投區,,北投區明德路50號,121.5183,25.1075,明德國中,石牌里,88,"水災,震災",林麗枝,28232539-601,是,否,否
5666,新北市瑞芳區,新峰里,瑞芳區三爪子坑路1號,121.8145,25.1075,瑞芳國中,新峰里 爪峰里,1826,"水災,震災,土石流,海嘯",吳紹洪,24972145-230,是,是,否
5667,新北市瑞芳區,龍興里,明燈路3段2號,121.809092,25.107577,瑞龍市民活動中心,瑞芳區,580,"水災,土石流",潘信秀,24972250-1202,是,否,否
5670,新北市瑞芳區,龍潭里,瑞芳區中山路2號,121.8039,25.1079,瑞芳國小,龍潭里 龍川里 龍興里 龍安里 東和里,447,"水災,震災,土石流,海嘯",將明淵,2491-2508,是,是,是
5671,新北市林口區,嘉寶里,22號,121.3393,25.1083,嘉寶國小,嘉寶里、下福里,425,"水災,震災,海嘯",呂新立,26052716#830,是,是,否
5679,新北市瑞芳區,龍山里,瑞芳區瑞芳街60號,121.8036,25.1104,瑞芳高工,龍安里 龍山里,1360,"水災,震災,土石流,海嘯",陳政典,24972516-201,是,是,否
5682,新北市瑞芳區,銅山里,瑞芳區祈堂路53號,121.86,25.1107,勸濟堂,金瓜石地區,50,"水災,震災,土石流,海嘯",陳嶽生,24961273,是,否,否
5683,新北市瑞芳區,瓜山里,瑞芳區五號路306號,121.8569,25.1111,瓜山國小,銅山里 新山里 瓜山里 石山里,232,"水災,震災,土石流,海嘯",黃裕斌,24962036-168,是,是,否
5687,新北市林口區,下福里,下福10之1號,121.3126,25.1124,興福國小,下福里、瑞平里,735,"水災,震災,土石流,海嘯",廖淑珍,2606-2895#200,是,是,是
5697,臺北市士林區,新安里,臺北市士林區新安里仰德大道3段 61 號,121.5529,25.1198,陽明山國小,新安里、陽明里、菁山里、公館里、永福里,50,"水災,震災,土石流",吳正男,28614832#131,是,否,否
5700,基隆市仁愛區,育仁里,南榮路269巷28之1號,121.744,25.1204,育仁里民活動中心,育仁里,25,海嘯,林香垂,24301122 ext.307,是,否,是
5701,新北市瑞芳區,東和里,中山路20號,121.8879,25.1204,東和市民活動中心,東和里,95,"水災,土石流",周樹木,24972704,否,否,否
5702,新北市瑞芳區,?新里,明里路7-1號,121.868114,25.120447,威遠廟,濂新里,82,土石流,黃瑞德,24961757,是,否,否
5703,新北市瑞芳區,瑞濱里,瑞濱路34號,121.820317,25.120495,瑞濱國小,瑞濱里 深澳里 海濱里,877,"水災,震災,土石流,海嘯",王喬木,24978184,否,否,否
5704,新北市瑞芳區,鼻頭里,瑞芳區鼻頭路99號,121.9194,25.1208,鼻頭國小,南雅里、鼻頭地區,251,"水災,震災,土石流,海嘯",李琇貞,24911571-13,是,是,否
5707,新北市瑞芳區,瑞濱里,瑞芳區建基路1段4之2號,121.8205,25.1212,瑞濱市民活動中心,深澳里 瑞濱里 海濱里,115,"水災,震災,土石流",胡長安,24976599,是,否,否
5709,臺北市士林區,溪山里,溪山里至善路3段181巷5弄7號,121.5773,25.1214,普宜苑,溪山里,0,"水災,震災",釋照印師父,2841-3393,是,否,是
5711,新北市瑞芳區,?洞里,瑞芳區凍頂路101巷80號,121.8598,25.1223,濂洞國小,濂洞里,228,"水災,震災,土石流,海嘯",王佩君,24961330-12,是,是,否
5713,基隆市仁愛區,吉仁里,南新街29之6號,121.7442,25.1233,吉仁里民活動中心,吉仁里,40,"水災,震災,土石流,海嘯",范鴻軒,24301122 ext.319,是,否,是
5716,基隆市仁愛區,獅球里,獅球路50號,121.7367,25.1241,獅球書院聯合里民活動中心,獅球、書院里,42,"震災,土石流,海嘯",林香垂許玉芬,24301122 ext.308,是,否,是
5718,基隆市仁愛區,光華里,光一路28號6樓,121.7367,25.1252,仁愛區公所,書院里,67,"水災,震災,土石流,海嘯",邱建慧,24301122 ext.205,是,否,是
5719,基隆市仁愛區,光華里,光一路28號5樓,121.7367,25.1252,光華里民活動中心,光華里,70,"水災,震災,土石流",范鴻軒,24301122 ext.315,是,否,是
